date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:29:42	2571/2571	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Aug%202018%2010:13:29%20GMT	http://brandio.io/envato/iofrm/html/register5.html	G:/prject/online/login/brandio.io/envato/iofrm/html/register5.html	(from http://brandio.io/envato/iofrm/html/login5.html)
22:29:43	2707/2707	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Aug%202018%2010:13:24%20GMT	http://brandio.io/envato/iofrm/html/forget5.html	G:/prject/online/login/brandio.io/envato/iofrm/html/forget5.html	(from http://brandio.io/envato/iofrm/html/login5.html)
22:29:43	9868/9868	---MCZ	200	added ('OK')	text/css	date:Tue,%2028%20Aug%202018%2010:13:29%20GMT	http://brandio.io/envato/iofrm/html/css/iofrm-theme6.css	G:/prject/online/login/brandio.io/envato/iofrm/html/css/iofrm-theme6.css	(from http://brandio.io/envato/iofrm/html/login6.html)
22:29:44	2571/2571	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Aug%202018%2010:13:29%20GMT	http://brandio.io/envato/iofrm/html/register6.html	G:/prject/online/login/brandio.io/envato/iofrm/html/register6.html	(from http://brandio.io/envato/iofrm/html/login6.html)
22:29:45	2707/2707	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Aug%202018%2010:13:24%20GMT	http://brandio.io/envato/iofrm/html/forget6.html	G:/prject/online/login/brandio.io/envato/iofrm/html/forget6.html	(from http://brandio.io/envato/iofrm/html/login6.html)
22:29:45	9628/9628	---MCZ	200	added ('OK')	text/css	date:Tue,%2028%20Aug%202018%2010:13:29%20GMT	http://brandio.io/envato/iofrm/html/css/iofrm-theme7.css	G:/prject/online/login/brandio.io/envato/iofrm/html/css/iofrm-theme7.css	(from http://brandio.io/envato/iofrm/html/login7.html)
22:29:46	79350/79350	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2028%20Aug%202018%2010:13:25%20GMT	http://brandio.io/envato/iofrm/html/images/graphic3.svg	G:/prject/online/login/brandio.io/envato/iofrm/html/images/graphic3.svg	(from http://brandio.io/envato/iofrm/html/login7.html)
22:29:47	2571/2571	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Aug%202018%2010:13:29%20GMT	http://brandio.io/envato/iofrm/html/register7.html	G:/prject/online/login/brandio.io/envato/iofrm/html/register7.html	(from http://brandio.io/envato/iofrm/html/login7.html)
22:29:48	2707/2707	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Aug%202018%2010:13:24%20GMT	http://brandio.io/envato/iofrm/html/forget7.html	G:/prject/online/login/brandio.io/envato/iofrm/html/forget7.html	(from http://brandio.io/envato/iofrm/html/login7.html)
22:29:48	9826/9826	---MCZ	200	added ('OK')	text/css	date:Tue,%2028%20Aug%202018%2010:13:29%20GMT	http://brandio.io/envato/iofrm/html/css/iofrm-theme8.css	G:/prject/online/login/brandio.io/envato/iofrm/html/css/iofrm-theme8.css	(from http://brandio.io/envato/iofrm/html/login8.html)
22:29:48	31372/31372	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2028%20Aug%202018%2010:13:26%20GMT	http://brandio.io/envato/iofrm/html/images/graphic4.svg	G:/prject/online/login/brandio.io/envato/iofrm/html/images/graphic4.svg	(from http://brandio.io/envato/iofrm/html/login8.html)
22:29:49	2920/2920	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Aug%202018%2010:13:29%20GMT	http://brandio.io/envato/iofrm/html/register8.html	G:/prject/online/login/brandio.io/envato/iofrm/html/register8.html	(from http://brandio.io/envato/iofrm/html/login8.html)
22:29:49	3593/3593	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Aug%202018%2010:13:24%20GMT	http://brandio.io/envato/iofrm/html/forget8.html	G:/prject/online/login/brandio.io/envato/iofrm/html/forget8.html	(from http://brandio.io/envato/iofrm/html/login8.html)
22:29:51	9870/9870	---MCZ	200	added ('OK')	text/css	date:Tue,%2028%20Aug%202018%2010:13:29%20GMT	http://brandio.io/envato/iofrm/html/css/iofrm-theme9.css	G:/prject/online/login/brandio.io/envato/iofrm/html/css/iofrm-theme9.css	(from http://brandio.io/envato/iofrm/html/login9.html)
22:29:51	31377/31377	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2028%20Aug%202018%2010:13:28%20GMT	http://brandio.io/envato/iofrm/html/images/graphic5.svg	G:/prject/online/login/brandio.io/envato/iofrm/html/images/graphic5.svg	(from http://brandio.io/envato/iofrm/html/login9.html)
22:29:52	2682/2682	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Aug%202018%2010:13:29%20GMT	http://brandio.io/envato/iofrm/html/register9.html	G:/prject/online/login/brandio.io/envato/iofrm/html/register9.html	(from http://brandio.io/envato/iofrm/html/login9.html)
22:29:53	3355/3355	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Aug%202018%2010:13:24%20GMT	http://brandio.io/envato/iofrm/html/forget9.html	G:/prject/online/login/brandio.io/envato/iofrm/html/forget9.html	(from http://brandio.io/envato/iofrm/html/login9.html)
22:29:53	9811/9811	---MCZ	200	added ('OK')	text/css	date:Tue,%2028%20Aug%202018%2010:13:25%20GMT	http://brandio.io/envato/iofrm/html/css/iofrm-theme10.css	G:/prject/online/login/brandio.io/envato/iofrm/html/css/iofrm-theme10.css	(from http://brandio.io/envato/iofrm/html/login10.html)
22:29:54	2474/2474	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Aug%202018%2010:13:29%20GMT	http://brandio.io/envato/iofrm/html/register10.html	G:/prject/online/login/brandio.io/envato/iofrm/html/register10.html	(from http://brandio.io/envato/iofrm/html/login10.html)
22:29:54	2965/2965	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Aug%202018%2010:13:23%20GMT	http://brandio.io/envato/iofrm/html/forget10.html	G:/prject/online/login/brandio.io/envato/iofrm/html/forget10.html	(from http://brandio.io/envato/iofrm/html/login10.html)
22:29:55	9811/9811	---MCZ	200	added ('OK')	text/css	date:Tue,%2028%20Aug%202018%2010:13:26%20GMT	http://brandio.io/envato/iofrm/html/css/iofrm-theme11.css	G:/prject/online/login/brandio.io/envato/iofrm/html/css/iofrm-theme11.css	(from http://brandio.io/envato/iofrm/html/login11.html)
22:29:56	2474/2474	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Aug%202018%2010:13:29%20GMT	http://brandio.io/envato/iofrm/html/register11.html	G:/prject/online/login/brandio.io/envato/iofrm/html/register11.html	(from http://brandio.io/envato/iofrm/html/login11.html)
22:29:56	2965/2965	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Aug%202018%2010:13:23%20GMT	http://brandio.io/envato/iofrm/html/forget11.html	G:/prject/online/login/brandio.io/envato/iofrm/html/forget11.html	(from http://brandio.io/envato/iofrm/html/login11.html)
22:29:57	9846/9846	---MCZ	200	added ('OK')	text/css	date:Tue,%2028%20Aug%202018%2010:13:26%20GMT	http://brandio.io/envato/iofrm/html/css/iofrm-theme12.css	G:/prject/online/login/brandio.io/envato/iofrm/html/css/iofrm-theme12.css	(from http://brandio.io/envato/iofrm/html/login12.html)
22:29:57	2474/2474	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Aug%202018%2010:13:29%20GMT	http://brandio.io/envato/iofrm/html/register12.html	G:/prject/online/login/brandio.io/envato/iofrm/html/register12.html	(from http://brandio.io/envato/iofrm/html/login12.html)
22:29:58	2965/2965	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Aug%202018%2010:13:23%20GMT	http://brandio.io/envato/iofrm/html/forget12.html	G:/prject/online/login/brandio.io/envato/iofrm/html/forget12.html	(from http://brandio.io/envato/iofrm/html/login12.html)
22:29:59	9791/9791	---MCZ	200	added ('OK')	text/css	date:Tue,%2028%20Aug%202018%2010:13:26%20GMT	http://brandio.io/envato/iofrm/html/css/iofrm-theme13.css	G:/prject/online/login/brandio.io/envato/iofrm/html/css/iofrm-theme13.css	(from http://brandio.io/envato/iofrm/html/login13.html)
22:30:00	2795/2795	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Aug%202018%2010:13:29%20GMT	http://brandio.io/envato/iofrm/html/register13.html	G:/prject/online/login/brandio.io/envato/iofrm/html/register13.html	(from http://brandio.io/envato/iofrm/html/login13.html)
22:30:00	3035/3035	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Aug%202018%2010:13:23%20GMT	http://brandio.io/envato/iofrm/html/forget13.html	G:/prject/online/login/brandio.io/envato/iofrm/html/forget13.html	(from http://brandio.io/envato/iofrm/html/login13.html)
22:30:01	9850/9850	---MCZ	200	added ('OK')	text/css	date:Tue,%2028%20Aug%202018%2010:13:28%20GMT	http://brandio.io/envato/iofrm/html/css/iofrm-theme14.css	G:/prject/online/login/brandio.io/envato/iofrm/html/css/iofrm-theme14.css	(from http://brandio.io/envato/iofrm/html/login14.html)
22:30:03	2548/2548	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Aug%202018%2010:13:29%20GMT	http://brandio.io/envato/iofrm/html/register14.html	G:/prject/online/login/brandio.io/envato/iofrm/html/register14.html	(from http://brandio.io/envato/iofrm/html/login14.html)
22:30:04	2965/2965	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Aug%202018%2010:13:23%20GMT	http://brandio.io/envato/iofrm/html/forget14.html	G:/prject/online/login/brandio.io/envato/iofrm/html/forget14.html	(from http://brandio.io/envato/iofrm/html/login14.html)
22:30:04	9875/9875	---MCZ	200	added ('OK')	text/css	date:Tue,%2028%20Aug%202018%2010:13:28%20GMT	http://brandio.io/envato/iofrm/html/css/iofrm-theme15.css	G:/prject/online/login/brandio.io/envato/iofrm/html/css/iofrm-theme15.css	(from http://brandio.io/envato/iofrm/html/login15.html)
22:30:05	2795/2795	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Aug%202018%2010:13:29%20GMT	http://brandio.io/envato/iofrm/html/register15.html	G:/prject/online/login/brandio.io/envato/iofrm/html/register15.html	(from http://brandio.io/envato/iofrm/html/login15.html)
22:30:06	3035/3035	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Aug%202018%2010:13:23%20GMT	http://brandio.io/envato/iofrm/html/forget15.html	G:/prject/online/login/brandio.io/envato/iofrm/html/forget15.html	(from http://brandio.io/envato/iofrm/html/login15.html)
22:30:07	9831/9831	---MCZ	200	added ('OK')	text/css	date:Tue,%2028%20Aug%202018%2010:13:29%20GMT	http://brandio.io/envato/iofrm/html/css/iofrm-theme16.css	G:/prject/online/login/brandio.io/envato/iofrm/html/css/iofrm-theme16.css	(from http://brandio.io/envato/iofrm/html/login16.html)
22:30:07	2721/2721	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Aug%202018%2010:13:23%20GMT	http://brandio.io/envato/iofrm/html/forget16.html	G:/prject/online/login/brandio.io/envato/iofrm/html/forget16.html	(from http://brandio.io/envato/iofrm/html/login16.html)
22:30:08	2659/2659	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Aug%202018%2010:13:29%20GMT	http://brandio.io/envato/iofrm/html/register16.html	G:/prject/online/login/brandio.io/envato/iofrm/html/register16.html	(from http://brandio.io/envato/iofrm/html/login16.html)
22:30:09	9826/9826	---MCZ	200	added ('OK')	text/css	date:Tue,%2028%20Aug%202018%2010:13:29%20GMT	http://brandio.io/envato/iofrm/html/css/iofrm-theme17.css	G:/prject/online/login/brandio.io/envato/iofrm/html/css/iofrm-theme17.css	(from http://brandio.io/envato/iofrm/html/login17.html)
22:30:10	2721/2721	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Aug%202018%2010:13:23%20GMT	http://brandio.io/envato/iofrm/html/forget17.html	G:/prject/online/login/brandio.io/envato/iofrm/html/forget17.html	(from http://brandio.io/envato/iofrm/html/login17.html)
22:30:10	2659/2659	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Aug%202018%2010:13:29%20GMT	http://brandio.io/envato/iofrm/html/register17.html	G:/prject/online/login/brandio.io/envato/iofrm/html/register17.html	(from http://brandio.io/envato/iofrm/html/login17.html)
22:30:11	9865/9865	---MCZ	200	added ('OK')	text/css	date:Tue,%2028%20Aug%202018%2010:13:29%20GMT	http://brandio.io/envato/iofrm/html/css/iofrm-theme18.css	G:/prject/online/login/brandio.io/envato/iofrm/html/css/iofrm-theme18.css	(from http://brandio.io/envato/iofrm/html/login18.html)
22:30:12	2721/2721	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Aug%202018%2010:13:23%20GMT	http://brandio.io/envato/iofrm/html/forget18.html	G:/prject/online/login/brandio.io/envato/iofrm/html/forget18.html	(from http://brandio.io/envato/iofrm/html/login18.html)
22:30:12	2659/2659	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Aug%202018%2010:13:29%20GMT	http://brandio.io/envato/iofrm/html/register18.html	G:/prject/online/login/brandio.io/envato/iofrm/html/register18.html	(from http://brandio.io/envato/iofrm/html/login18.html)
22:30:13	9871/9871	---MCZ	200	added ('OK')	text/css	date:Tue,%2028%20Aug%202018%2010:13:29%20GMT	http://brandio.io/envato/iofrm/html/css/iofrm-theme19.css	G:/prject/online/login/brandio.io/envato/iofrm/html/css/iofrm-theme19.css	(from http://brandio.io/envato/iofrm/html/login19.html)
22:30:14	2721/2721	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Aug%202018%2010:13:23%20GMT	http://brandio.io/envato/iofrm/html/forget19.html	G:/prject/online/login/brandio.io/envato/iofrm/html/forget19.html	(from http://brandio.io/envato/iofrm/html/login19.html)
22:30:14	2659/2659	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Aug%202018%2010:13:29%20GMT	http://brandio.io/envato/iofrm/html/register19.html	G:/prject/online/login/brandio.io/envato/iofrm/html/register19.html	(from http://brandio.io/envato/iofrm/html/login19.html)
22:30:15	9628/9628	---MCZ	200	added ('OK')	text/css	date:Tue,%2028%20Aug%202018%2010:13:29%20GMT	http://brandio.io/envato/iofrm/html/css/iofrm-theme20.css	G:/prject/online/login/brandio.io/envato/iofrm/html/css/iofrm-theme20.css	(from http://brandio.io/envato/iofrm/html/login20.html)
22:30:16	2721/2721	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Aug%202018%2010:13:23%20GMT	http://brandio.io/envato/iofrm/html/forget20.html	G:/prject/online/login/brandio.io/envato/iofrm/html/forget20.html	(from http://brandio.io/envato/iofrm/html/login20.html)
22:30:17	2659/2659	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Aug%202018%2010:13:29%20GMT	http://brandio.io/envato/iofrm/html/register20.html	G:/prject/online/login/brandio.io/envato/iofrm/html/register20.html	(from http://brandio.io/envato/iofrm/html/login20.html)
22:30:18	9811/9811	---MCZ	200	added ('OK')	text/css	date:Tue,%2028%20Aug%202018%2010:13:29%20GMT	http://brandio.io/envato/iofrm/html/css/iofrm-theme21.css	G:/prject/online/login/brandio.io/envato/iofrm/html/css/iofrm-theme21.css	(from http://brandio.io/envato/iofrm/html/login21.html)
22:30:19	2721/2721	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Aug%202018%2010:13:24%20GMT	http://brandio.io/envato/iofrm/html/forget21.html	G:/prject/online/login/brandio.io/envato/iofrm/html/forget21.html	(from http://brandio.io/envato/iofrm/html/login21.html)
22:30:20	2659/2659	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Aug%202018%2010:13:29%20GMT	http://brandio.io/envato/iofrm/html/register21.html	G:/prject/online/login/brandio.io/envato/iofrm/html/register21.html	(from http://brandio.io/envato/iofrm/html/login21.html)
22:30:21	9875/9875	---MCZ	200	added ('OK')	text/css	date:Tue,%2028%20Aug%202018%2010:13:29%20GMT	http://brandio.io/envato/iofrm/html/css/iofrm-theme22.css	G:/prject/online/login/brandio.io/envato/iofrm/html/css/iofrm-theme22.css	(from http://brandio.io/envato/iofrm/html/login22.html)
22:30:21	2721/2721	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Aug%202018%2010:13:24%20GMT	http://brandio.io/envato/iofrm/html/forget22.html	G:/prject/online/login/brandio.io/envato/iofrm/html/forget22.html	(from http://brandio.io/envato/iofrm/html/login22.html)
22:30:22	2659/2659	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Aug%202018%2010:13:29%20GMT	http://brandio.io/envato/iofrm/html/register22.html	G:/prject/online/login/brandio.io/envato/iofrm/html/register22.html	(from http://brandio.io/envato/iofrm/html/login22.html)
22:30:23	3606/3606	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2028%20Aug%202018%2010:13:29%20GMT	http://brandio.io/envato/iofrm/html/images/logo-dark2.svg	G:/prject/online/login/brandio.io/envato/iofrm/html/images/logo-dark2.svg	(from http://brandio.io/envato/iofrm/html/css/iofrm-theme7.css)
